DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,46.0,2024-06-20 20:24:40.578843,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,29.0,2024-06-20 20:24:48.957121,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,46.0,2024-06-20 20:24:48.958362,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,29.0,2024-06-20 20:24:57.258272,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,46.0,2024-06-20 20:24:57.259857,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,29.0,2024-06-20 20:25:05.586778,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,46.0,2024-06-20 20:25:05.588057,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,29.0,2024-06-20 20:25:13.952308,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,46.0,2024-06-20 20:25:13.953571,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,29.0,2024-06-20 20:25:21.571234,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,46.0,2024-06-20 20:25:21.572555,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:20:06.926054,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:20:12.257814,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:20:17.580264,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:20:22.893338,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:20:28.193783,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:20:33.491946,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:20:38.780779,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:20:44.070771,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:20:49.361181,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:20:54.636506,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:20:59.928279,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:21:05.226304,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:21:10.542303,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:21:15.822896,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:21:21.126029,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:21:26.426975,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:21:31.710305,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:21:36.987141,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:21:42.325249,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:21:47.618312,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:21:52.906374,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:21:58.179253,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:22:03.494968,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:22:08.794130,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:22:14.094340,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:22:19.365982,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:22:24.645740,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:22:29.932664,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:22:35.224459,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:22:40.530760,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:22:45.813349,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:22:51.101084,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:22:56.379835,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:23:01.683988,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:23:06.982450,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:23:12.271220,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:23:17.578330,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:23:22.895951,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:23:28.186912,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:23:33.503219,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:23:38.788468,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:23:44.091138,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:23:49.376100,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:23:54.662090,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:23:59.962001,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:24:05.246564,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:24:10.530143,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:24:15.834783,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:24:21.120082,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:24:26.401666,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:24:31.670822,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:24:36.974931,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:24:42.272210,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:24:47.566960,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:24:52.870699,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:24:58.193374,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:25:03.482052,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,25.0,2024-06-23 13:25:08.768233,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:25:14.066715,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:25:19.352378,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:25:24.635478,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:25:29.931695,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:25:35.211978,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:25:40.515620,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:25:45.815240,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:25:51.108076,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:25:56.395629,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:26:01.671528,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:26:06.961814,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:26:12.260683,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:26:17.541082,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:26:22.839918,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:26:28.126748,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:26:33.425802,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:26:38.711314,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:26:43.997418,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:26:49.282594,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:26:54.560876,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:26:59.869290,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:27:05.154194,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:27:10.566775,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:27:15.850111,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:27:21.145675,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:27:26.455597,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:27:31.749363,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:27:37.048647,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:27:42.354756,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:27:47.648650,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:27:52.937976,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:27:58.222229,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:28:03.494885,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:28:08.788275,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:28:14.063516,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:28:19.381712,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:28:24.655031,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:28:29.939937,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,24.0,2024-06-23 13:28:35.042633,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,41.0,2024-06-23 13:28:35.043662,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:28:35.217608,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:28:40.511661,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,24.0,2024-06-23 13:28:40.878629,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,41.0,2024-06-23 13:28:40.879778,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,27.0,2024-06-23 13:28:45.816508,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,24.0,2024-06-23 13:28:46.718856,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,41.0,2024-06-23 13:28:46.720175,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:28:51.100261,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,24.0,2024-06-23 13:28:52.597676,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,41.0,2024-06-23 13:28:52.598687,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:28:56.389445,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,24.0,2024-06-23 13:28:58.940388,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,41.0,2024-06-23 13:28:58.941623,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:29:01.676098,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,24.0,2024-06-23 13:29:04.629981,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,41.0,2024-06-23 13:29:04.631002,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:29:06.973025,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,24.0,2024-06-23 13:29:10.445235,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,41.0,2024-06-23 13:29:10.446238,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:29:12.276471,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,24.0,2024-06-23 13:29:16.295432,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,41.0,2024-06-23 13:29:16.296604,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:29:17.564434,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,24.0,2024-06-23 13:29:22.180316,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,41.0,2024-06-23 13:29:22.181472,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:29:22.867609,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,24.0,2024-06-23 13:29:28.116023,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,41.0,2024-06-23 13:29:28.117528,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:29:28.172667,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:29:33.470989,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,24.0,2024-06-23 13:29:33.825901,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,41.0,2024-06-23 13:29:33.827156,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:29:38.771695,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,24.0,2024-06-23 13:29:39.535880,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,41.0,2024-06-23 13:29:39.537170,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:29:44.056272,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,24.0,2024-06-23 13:29:45.330294,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,41.0,2024-06-23 13:29:45.331463,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:29:49.324115,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,24.0,2024-06-23 13:29:51.284820,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,41.0,2024-06-23 13:29:51.285920,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:29:54.589582,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,24.0,2024-06-23 13:29:56.915630,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,41.0,2024-06-23 13:29:56.916660,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:29:59.890740,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,25.0,2024-06-23 13:30:02.645218,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,41.0,2024-06-23 13:30:02.646353,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:30:05.193428,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,24.0,2024-06-23 13:30:09.030325,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,WDC WDS120G2G0A-00JH30,42.0,2024-06-23 13:30:09.031359,-,-,-,-,-,-,-,-,-,-,-,-,-
D-B2,WDC WDS240G2G0A-00JH30,26.0,2024-06-23 13:30:10.487532,-,-,-,-,-,-,-,-,-,-,-,-,-
DESKTOP-3CEIAI6,ST1000LM024 HN-M101MBB,24.0,2024-06-23 13:30:14.771990,-,-,-,-,-,-,-,-,-,-,-,-,-
